post_id;user_id;username;url;date_of_post;caption;hashtags;mentions;partner;like_count;comment_count
2.07366896364827E+018;281037013;hellofashionblog;https://instagram.com/p/BzHJu-IAesj/;2019-06-24 23:57:06;So excited our first room reveal of our new house!! Our kitchen reveal is live! Sharing all the details and links to everything in our kitchen and why we picked certain things on today’s post (direct link to post in my bio) http://liketk.it/2CQiv #liketkit #LTKhome #kitchen;liketkit,ltkhome,kitchen;;;16758;287
2.07286681714304E+018;281037013;hellofashionblog;https://instagram.com/p/BzETWM-gX1a/;2019-06-23 21:45:35;"Paris!! What is traveling with kids abroad really like?? This is probably one  of the most common dms. And this is what I’ve learned: 
1. Our kids melt down and fight at home and they still melt down and fight on trips too but the time spent is different then at home because there is less distractions and you get to experience new things together and you have more of their attention. 
2. Seeing the kids grow - this trip especially it was so cool Mara learned 15 Italian words. She is very shy and seeing her make eye contact and say hello, please and thank you in Italian to strangers was really cool to see her out of her comfort zone. 
3. Realize their limits. Our hardest day was when we walked florence in the dead heat. About two hours in, after they had done the fun rides and had gelato it turned melt down mode. We know this from traveling before  with them not to go out walking ALL DAY if it’s not by the ocean, but for some reason we forgot 🤦🏼‍♀️ 4. Plan downtime. If we’re not by the ocean or a pool we go out early in the morning take an afternoon break around 12-4 and then go out again for dinner and sunset. If we are by the ocean we play until like 3 and then have the kids relax for 2-3 hours before we go out again at night. 
5. Plan games! In some of the smaller city areas there isn’t as many activities for kids so we plan games. This time Cody and I made different scavenger hunts for the kids, just write down things to find on a piece of paper (I’ll post a pic on next slide if ones we did) another day we did what’s the coolest thing you can find for 5euro. So come up with easy creative games that encourage them to look around their surroundings :) It’s 100% hard some days and honestly as the kids have gotten older some days I think they would rather just be with their cousins 😛 but I think the bond you create and having one on one family time is so important and I look forward to this time with them every year!";;;;18704;140
2.07265010508069E+018;281037013;hellofashionblog;https://instagram.com/p/BzDiEoJAsLT/;2019-06-23 14:12:49;Home sweeeet homeeee! The best date nights start when you set the mood before you leave ❤️ Sharing 7 ways to start setting the mood before you even walk out the door. Check out the post for some of his, hers, and ours products from @Costco on sale! #ad #weekends;ad,weekends;costco;;10194;64
2.07199970942531E+018;281037013;hellofashionblog;https://instagram.com/p/BzBOMH_Agwv/;2019-06-22 16:40:36;"Pink dress part 2 💫 #24weeks ...
This beautiful maxi is under $75 and comes in so many colors! Linked to some other cute pink dresses under $100 http://liketk.it/2CKNp #liketkit #LTKunder100 #LTKbump";24weeks,liketkit,ltkunder100,ltkbump;;;18031;182
2.07161276068846E+018;281037013;hellofashionblog;https://instagram.com/p/By_2NR5AHVP/;2019-06-22 03:51:48;24 weeks ✨ I saw a quote on Pinterest the other day about self love and I loved it so much - Swipe to read ❤️ I know it’s weird to think about sometimes but are you appreciating yourself? Take a second and give yourself a compliment, something special about you, big or small 💫 I know you all have so many options of accounts to follow but I really hope when you come to my page it’s bringing you something positive and happy ❤️ just feeling happy and thankful tonight. Love you guys! Xx #pregnantbelly #italy🇮🇹;pregnantbelly,italy🇮🇹;;;27709;253
2.07125238166802E+018;281037013;hellofashionblog;https://instagram.com/p/By-kRExgQdK/;2019-06-21 16:05:50;I rarely make it up for sunrise but in complete awe 🌅 (song is ocean by Karol G);;;;11457;119
2.07079129000978E+018;281037013;hellofashionblog;https://instagram.com/p/By87bTtAYSE/;2019-06-21 00:39:42;Such a special day taking the family back to Florence! I studied abroad here 12-13 years ago and haven’t been back since. We went back to the street I lived on it’s crazy how much has changed. The city is still magical as ever - The Cathedral of Santa Maria del Fiore I think is one of the prettiest churches in the world 😍 gets me every time! traveling tip: if you’re traveling Europe with kids start early before it gets hot and then take a break in the afternoon and go back out in evening for dinner and sunset when it cools down. And lots of gelato breaks 🙌🏼 (also not a boob grab in first pic 😂 he was going in for a hug);;;;24320;231
2.07008702148928E+018;281037013;hellofashionblog;https://instagram.com/p/By6bS2iA9yY/;2019-06-20 01:27:14;We walk into dinner tonight and Beckam says to me “mom hold on” he walks over, pulls out my chair, and says “come sit down” and tries to push me in like such a little gentleman. I was dying 💔 I have NO IDEA where he learned this. Cody always opens my car door but doesn’t pull out my chair at restaurants but he kept telling Beckam after dangggg your going to make me step up my game 😂  also dying over his napkin tucked into his shirt. Love that kid so much #mamasboy #canthandleit;mamasboy,canthandleit;;;20818;200
2.07004999716806E+018;281037013;hellofashionblog;https://instagram.com/p/By6S4E8gBw4/;2019-06-20 00:06:53;Made it to Tuscany 🍇 and kids headed straight for the pool! First time to Tuscany and it’s even more beautiful in person. It’s crazy how quiet it is when you just sit and listen. The villa is so beautiful and peaceful! We’re heading to dinner on the countryside overlooking the hills that the travel company we used (@noken) picked out. The restaurant makes every ingredient by hand! We are on a pasta binge and I’m not complaining 😂🍝 linked my pool look here: http://liketk.it/2CGuu  my pants shoes and bag are all under $100. #liketkit #nokenpartner #tuscany #italytravel;liketkit,nokenpartner,tuscany,italytravel;noken;;13789;118
2.069831030424E+018;281037013;hellofashionblog;https://instagram.com/p/By5hFsRgM-V/;2019-06-19 22:07:12;Summer living ☀️ Our outdoor patio with @worldmarket on the blog! Almost everything is on major sale! http://liketk.it/2CFIn #liketkit #sponsored #LTKhome #worldmarket #outdoorliving;liketkit,sponsored,ltkhome,worldmarket,outdoorliving;worldmarket;;12208;98
2.0686632763966E+018;281037013;hellofashionblog;https://instagram.com/p/By1Xkolg9If/;2019-06-18 02:11:43;Let’s just say this was not a Pisa cake - Swipe for every cliche tourist pic that we decided to turn into a family photo contest. Vote your fave below 😛 we’ll pick some random winners to send some goodies too!;;;;39121;1408
2.06833822021051E+018;281037013;hellofashionblog;https://instagram.com/p/By0NqcbAtoW/;2019-06-17 15:25:52;Cinque terre views 😍 we stumbled across this spot on accident. As we were driving to dinner we saw the prettiest view and randomly pulled over. Cody found a walkway to a gelato shop 🍧 overlooking the city. I love when we find hidden gems like this 😍 my dress is under $20! And had this denim jacket on repeat. http://liketk.it/2CCiS #liketkit #italy #cinqueterre;liketkit,italy,cinqueterre;;;22129;202
2.06786273339048E+018;281037013;hellofashionblog;https://instagram.com/p/ByyhjM0Afjg/;2019-06-19 21:42:22;We rented a boat and cruised along the coast. If I could give any tip about visiting Italy or any coastal cities it’s to do a boat ride! We’ve done it in Greece and Positano its always our favorite! This time Cody got to drive which made it a whole new adventure 😛 but both ways (with a guide or driving on your own) is such a blast. We went up to San Fruttoso and Portofino. Portofino was a lot smaller than I imagined, still so beautiful but I was kind of surprised. I imagined it the size of Positano, but it’s nestled in this cute bay and surrounded by so much beautiful greenery. We saw like 50 jelly fish at San fruttuoso, the kids were loving finding them all. The highlight was the kids driving with Cody at the end they were laughing so hard doing donuts in the water. 🌊(Thanks @noken for putting together such a magical day) #italytrip #portofino #nokenpartner #sanfruttuoso #babybump;italytrip,portofino,nokenpartner,sanfruttuoso,babybump;noken;;22917;158
2.06772629492938E+018;281037013;hellofashionblog;https://instagram.com/p/ByyChwmABYm/;2019-06-16 19:10:06;The one that always makes them laugh, always knows how to make an adventure even out of the basic things, teaches the boys how to be a gentleman, babies his little girl, we love you so much! Can’t wait to watch you be a daddy again with our new little boy! Happy Father’s Day @codywestonandrew ❤️ #happyfathersday;happyfathersday;codywestonandrew;;16238;51
2.14533702677837E+018;4923064;alwaysjudging;https://instagram.com/p/B3FxKjMnhUt/;2019-10-01 21:09:26;This will have to due, until next Feb. 🥀💃🏻🕺🏽;;;;1226;15
2.14530975784699E+018;4923064;alwaysjudging;https://instagram.com/p/B3Fq9vBphuW/;2019-10-01 20:14:35;When @sienaallday ‘s not around we can’t figure out how to do life.;;sienaallday;;2604;16
2.14518517657431E+018;4923064;alwaysjudging;https://instagram.com/p/B3FOo1rJTgO/;2019-10-01 16:07:04;Typical ending w this fit. @miumiu;;miumiu;;5192;63
2.14511211440755E+018;4923064;alwaysjudging;https://instagram.com/p/B3E-BpOpiMH/;2019-10-01 13:41:54;THE END.  @miumiu;;miumiu;;4202;27
2.14501400747232E+018;4923064;alwaysjudging;https://instagram.com/p/B3EnuABn9-p/;2019-10-01 10:34:14;GO @sienaallday @chanelofficial;;sienaallday,chanelofficial;;2293;13
2.14482790261386E+018;4923064;alwaysjudging;https://instagram.com/p/B3D9Z0XpTL0/;2019-10-01 04:17:13;📸 @ashleytakemyphoto;;ashleytakemyphoto;;1568;9
2.14481723930062E+018;4923064;alwaysjudging;https://instagram.com/p/B3D6-pYpbGa/;2019-10-01 03:56:02;This month.;;;;2496;13
2.14466253728819E+018;4923064;alwaysjudging;https://instagram.com/p/B3DXzb6Jo_b/;2019-09-30 22:48:40;🥔;;;;2203;18
2.14466149552365E+018;4923064;alwaysjudging;https://instagram.com/p/B3DXkRsJTCK/;2019-09-30 22:46:35;1 🥔 x 3 @jonathansimkhai;;jonathansimkhai;;2645;20
2.14466045918669E+018;4923064;alwaysjudging;https://instagram.com/p/B3DXVMhpgsk/;2019-09-30 22:44:36;@loewe 💃🏻💃🏻;;loewe;;1679;18
2.14449226674052E+018;4923064;alwaysjudging;https://instagram.com/p/B3CxFrGpB5s/;2019-09-30 17:10:22;Bliss 🥀🥀 @loewe;;loewe;;1001;4
2.144488984337E+018;4923064;alwaysjudging;https://instagram.com/p/B3CwV6IJShC/;2019-09-30 17:03:51;Pillow disco 💃🏻;;;;1015;8
2.14448762510579E+018;4923064;alwaysjudging;https://instagram.com/p/B3CwCIPptO7/;2019-09-30 17:01:09;🥀📸 @cycle_stylemagazine;;cycle;;3297;22
2.14440282116109E+018;4923064;alwaysjudging;https://instagram.com/p/B3CcwEapvhq/;2019-09-30 14:12:40;💃🏻 @nodaleto;;nodaleto;;3796;18
2.14433695056404E+018;4923064;alwaysjudging;https://instagram.com/p/B3CNxhpHTCe/;2019-09-30 12:02:07;Messy hair by @hairbyadrian for @givenchyofficial show 🧜🏼‍♀️;;hairbyadrian,givenchyofficial;;1169;11
2.1443301836335E+018;4923064;alwaysjudging;https://instagram.com/p/B3CMPDcn4uq/;2019-09-30 11:48:56;The cover of this video is one of my favorite things I’ve seen in the flesh this fashion month @loewe @jonathan.anderson @divnasusa;;loewe,jonathan,divnasusa;;771;5
2.14379784952439E+018;4923064;alwaysjudging;https://instagram.com/p/B3ATMkrJdWH/;2019-09-29 18:10:42;I promise I’m not angry at all!!!!;;;;2566;24
2.14379687575812E+018;4923064;alwaysjudging;https://instagram.com/p/B3AS-ZyJ70u/;2019-09-29 18:08:45;@givenchyofficial 🥀🥀;;givenchyofficial;;2642;17
2.14379524749558E+018;4923064;alwaysjudging;https://instagram.com/p/B3ASmtWJPlY/;2019-09-29 18:05:31;Smiling on the inside @givenchyofficial;;givenchyofficial;;1809;5
2.14373216323423E+018;4923064;alwaysjudging;https://instagram.com/p/B3AEQtjJ9-m/;2019-09-29 16:00:10;Happy holidays @sakspotts;;sakspotts;;3641;22
2.14373097596073E+018;4923064;alwaysjudging;https://instagram.com/p/B3AD_b0JA2U/;2019-09-29 15:57:49;Mood all day 🥀;;;;1469;5
2.14373020397413E+018;4923064;alwaysjudging;https://instagram.com/p/B3AD0M2J0p7/;2019-09-29 15:56:17;Bling bling cowgirl @sakspotts;;sakspotts;;1595;10
2.14365805087226E+018;4923064;alwaysjudging;https://instagram.com/p/B2_zaPCJafB/;2019-09-29 13:32:57;@sakspotts one of the most beautiful collections that has evolved into a full RTW brand.  Truly beautiful 🏇🏿;;sakspotts;;2651;11
2.14333764885319E+018;4923064;alwaysjudging;https://instagram.com/p/B2-qjxZnZEU/;2019-09-29 02:57:18;Hiii;;;;1946;21
2.14322056812082E+018;4923064;alwaysjudging;https://instagram.com/p/B2-P8BeJvFf/;2019-09-28 23:03:44;My look for @pacorabanne x @mytheresa.com tonight 🥀;;pacorabanne,mytheresa;;1166;3
2.1432185160827E+018;4923064;alwaysjudging;https://instagram.com/p/B2-PeKXJi-I/;2019-09-28 22:59:40;@dreelouisehemingway found ya 🥀🥀;;dreelouisehemingway;;1518;7
2.14313136031634E+018;4923064;alwaysjudging;https://instagram.com/p/B297p4Op6We/;2019-09-28 20:06:29;Feeding @accidentalinfluencer wine accidentally @pacorabanne;;accidentalinfluencer,pacorabanne;;1923;9
2.14303798675412E+018;4923064;alwaysjudging;https://instagram.com/p/B29mbHUpdXJ/;2019-09-28 17:01:23;My girls. 📸 @marcjacobs @cobeyarner;;marcjacobs,cobeyarner;;3173;20
2.14302147579209E+018;4923064;alwaysjudging;https://instagram.com/p/B29iq2SnuM_/;2019-09-28 16:29:36;Well, that was the most incredibly moving show I’ve ever seen in my life 🥀🥺 @commedesgarcons also, I guess my hair color was a good call this season!;;commedesgarcons;;684;5
2.14297044327635E+018;4923064;alwaysjudging;https://instagram.com/p/B29XEOjpeda/;2019-09-28 14:46:47;@chopovalowena chain pleat dress dreams;;chopovalowena;;3278;32
2.142910413072E+018;4923064;alwaysjudging;https://instagram.com/p/B29JarEpHKC/;2019-09-28 12:47:30;Round & round we go. @marcjacobs;;marcjacobs;;2573;15
2.14284533917531E+018;4923064;alwaysjudging;https://instagram.com/p/B286nuSJUmO/;2019-09-28 10:38:13;@charlottechesnaisjewelry 👂🏼;;charlottechesnaisjewelry;;1090;9
2.14240409082814E+018;4923064;alwaysjudging;https://instagram.com/p/B27WStvJ6vI/;2019-09-27 20:01:32;A Tribute to Karl Lagerfeld: The White Shirt Project. Exclusive with @farfetch #tributetokarl #withfarfetch;tributetokarl,withfarfetch;farfetch;;1598;14
2.14217361273225E+018;4923064;alwaysjudging;https://instagram.com/p/B26h40SHuri/;2019-09-27 12:25:11;Felt fun at the time.  Now realized I look very strange, but not no.;;;;2846;53
2.14217149267154E+018;4923064;alwaysjudging;https://instagram.com/p/B26hZ90p9vT/;2019-09-27 12:19:24;Bent into one.;;;;1357;5
2.14216889700955E+018;4923064;alwaysjudging;https://instagram.com/p/B26g0MbJQ1P/;2019-09-27 12:14:15;Running on two hours of sleep! Yay!;;;;1939;13
2.14216782752863E+018;4923064;alwaysjudging;https://instagram.com/p/B26gkoZHUgq/;2019-09-27 12:12:27;“Sound on” @sienaallday;;sienaallday;;917;6
2.14211774509828E+018;4923064;alwaysjudging;https://instagram.com/p/B26VL1fpMi0/;2019-09-27 10:32:37;Homecoming 2019 @pacorabanne 🧐🕺🏽🧜🏼‍♀️📸 @romilux;;pacorabanne,romilux;;5190;54
2.14211525251568E+018;4923064;alwaysjudging;https://instagram.com/p/B26UnkGJL5S/;2019-09-27 10:27:40;My @pacorabanne look last night matches my vintage tattoo I got when I was 16! It’s my favorite tattoo on my body still 🌙🦋 (scroll);;pacorabanne;;2451;18
2.14210639739152E+018;4923064;alwaysjudging;https://instagram.com/p/B26SmtHnQrd/;2019-09-27 10:10:29;New pet @maria_bernad @loewe;;maria,loewe;;713;8
2.14202059636897E+018;4923064;alwaysjudging;https://instagram.com/p/B25_GIsJIV3/;2019-09-27 07:19:36;I say this a lot because I truly feel so many emotions when it comes to styling as self expression but I truly think this is my favorite piece of clothing I’ve ever slipped into.  I feel truly powerful in this piece @loewe;;loewe;;3635;41
2.14201983834076E+018;4923064;alwaysjudging;https://instagram.com/p/B25-7GuJAoY/;2019-09-27 07:18:06;Always rolling the 🎲 @loewe;;loewe;;2166;11
2.14166364542877E+018;4923064;alwaysjudging;https://instagram.com/p/B24t70OJlWs/;2019-09-26 19:30:24;Got to live in the 70’s today! Teleportation is a thing! 🦋 @chloe;;chloe;;3562;25
2.14142246139702E+018;4923064;alwaysjudging;https://instagram.com/p/B233GIFnLBV/;2019-09-26 11:32:06;@pacorabanne 🚗 we just cried at an Elton John song 🥺🧐🕺🏽💁🏼‍♀️🤷🏼‍♀️;;pacorabanne;;966;12
2.14141782055968E+018;4923064;alwaysjudging;https://instagram.com/p/B232Cl-Jpt9/;2019-09-26 11:21:59;🍏 of my 👁 @double3xposure @pacorabanne;;double3xposure,pacorabanne;;2567;26
2.14123247179965E+018;4923064;alwaysjudging;https://instagram.com/p/B23L5afJmj6/;2019-09-26 08:49:13;Dancing shoes by @vagabondshoemakers atelier collection avail on @need supply.com 🕺🏽🕺🏽🕺🏽🧜🏼‍♀️;;vagabondshoemakers,need;;5640;48
2.14121460538994E+018;4923064;alwaysjudging;https://instagram.com/p/B23H1bGJT3x/;2019-09-26 04:38:14;My arms grew today.  Not mad about it. @maisonmargiela 🧜🏼‍♀️;;maisonmargiela;;2663;25
2.14121188096307E+018;4923064;alwaysjudging;https://instagram.com/p/B23HNxxplv2/;2019-09-26 04:32:50;Honestly.  Hi.;;;;2981;30
2.14103042942387E+018;4923064;alwaysjudging;https://instagram.com/p/B22d9T3HJhR/;2019-09-25 23:17:53;I read something today on the internet written by a really sad person shaming humans using their platforms to make a living by doing something they’re passionate about that they love.  It reminded me how much I love what I do & the friends I’ve met who also share their style & parts of their lives simultaneously on the internet, and how they’re life friends and how special this industry is, and how lucky/thankful I am to be a part of it.  To shame someone for finding success and happiness must be extremely sad and lonely 🧜🏼‍♀️ we should all try to silence our ego and be happy for others 💘 I know it’s extremely hard! Even I get jealous of others sometimes because I am only human, but I promise if you put the negative energy into yourself and your own happiness you won’t even notice all the “BS” around you! You’ll be so focused on yourself that you’ll eventually be happy 💘💘💘 as @double3xposure always says when I’m stressing “you got it!”.;;double3xposure;;2820;65
2.14102989128694E+018;4923064;alwaysjudging;https://instagram.com/p/B22d1erpq9n/;2019-09-25 22:31:16;Same-same- and different (me 😭);;;;6697;57
2.14070968249159E+018;4923064;alwaysjudging;https://instagram.com/p/B21VB1AJoQN/;2019-09-25 11:55:04;The beginning.... @hairbyadrian makeup by MOI!;;hairbyadrian;;2479;21
2.14070821185909E+018;4923064;alwaysjudging;https://instagram.com/p/B21UsbXn26f/;2019-09-25 11:52:28;Not even close to the last walk but tryinnnnn @maisonmargiela;;maisonmargiela;;2885;68
2.1407039453045E+018;4923064;alwaysjudging;https://instagram.com/p/B21TuV1JuaG/;2019-09-25 11:43:39;The mirror squat.  Comment if you feel me.;;;;3585;60
2.14069823013749E+018;4923064;alwaysjudging;https://instagram.com/p/B21SbLKpwvz/;2019-09-25 11:32:17;Probably explaining how I hand carried my 90’s @viviennewestwood corset on the plane so it didn’t get fucked up, and they’re both ignoring me.  @j2martinez 📸;;viviennewestwood,j2martinez;;3878;24
2.14040214275933E+018;4923064;alwaysjudging;https://instagram.com/p/B20PGiTp5w-/;2019-09-25 01:44:02;Front, back, side.  All here.;;;;3942;41
2.14018011787258E+018;4923064;alwaysjudging;https://instagram.com/p/B2zcnphJiR3/;2019-09-24 18:22:54;🌙 mood;;;;3920;24
2.14017973868233E+018;4923064;alwaysjudging;https://instagram.com/p/B2zciIXpgNj/;2019-09-24 18:22:08;The very sad girl who is not sad at all.;;;;1814;16
2.13997973703735E+018;4923064;alwaysjudging;https://instagram.com/p/B2yvDuUpRTI/;2019-09-24 11:44:46;🌙 @marineserre_official @tiffanygodoypresents 📸 @paulbennettiv;;marineserre,tiffanygodoypresents,paulbennettiv;;1815;12
2.1399726837364E+018;4923064;alwaysjudging;https://instagram.com/p/B2ytdFbJa7z/;2019-09-24 11:30:46;Not sample size but make it fashion.;;;;4506;41
2.13989037519237E+018;4923064;alwaysjudging;https://instagram.com/p/B2yavVnnk3n/;2019-09-24 08:49:33;This I phone camera is wack.  Outfit is not. @marineserre_official;;marineserre;;1630;14
2.13980789323161E+018;4923064;alwaysjudging;https://instagram.com/p/B2yH_ETpa5h/;2019-09-24 06:03:22;More is more @gucci;;gucci;;1623;6
2.13960217649513E+018;4923064;alwaysjudging;https://instagram.com/p/B2xZNfqpRUD/;2019-09-23 23:14:38;🧜🏼‍♀️🥰🕺🏽;;;;1692;11
2.13959828127028E+018;4923064;alwaysjudging;https://instagram.com/p/B2xYUz9JtIn/;2019-09-23 23:06:55;We all want leather gloves, felt hats & links for our sunglasses now! Thanks @gucci;;gucci;;4930;31
2.13959622533148E+018;4923064;alwaysjudging;https://instagram.com/p/B2xX25NpkTb/;2019-09-24 06:10:12;📸 @breanna_box;;breanna;;1457;5
2.13905787767226E+018;4923064;alwaysjudging;https://instagram.com/p/B2vdc54p_P_/;2019-09-23 05:13:12;Remember the time @double3xposure taught us how to use a sink 🧜🏼‍♀️;;double3xposure;;3501;16
2.13894868194557E+018;4923064;alwaysjudging;https://instagram.com/p/B2vEn5cJ-td/;2019-09-23 01:36:15;🧜🏼‍♀️🧜🏼‍♀️;;;;2454;19
2.13887293570101E+018;4923064;alwaysjudging;https://instagram.com/p/B2uzZpQJ8uz/;2019-09-22 23:05:45;70’s hair ala @shinichi_hair;;shinichi;;1258;6
2.13887086254859E+018;4923064;alwaysjudging;https://instagram.com/p/B2uy7eepGMU/;2019-09-22 23:01:38;It all happened so fast!;;;;6138;53
2.13887043701127E+018;4923064;alwaysjudging;https://instagram.com/p/B2uy1SKpBtC/;2019-09-22 23:00:48;My lucky number right there, and my lucky day!!!! @gucci;;gucci;;2221;21
2.13847098555764E+018;4923064;alwaysjudging;https://instagram.com/p/B2tYAgApHnC/;2019-09-22 09:47:10;Remember that shirt, “cute by psycho but cute” or whatever?;;;;3085;19
2.13839553220143E+018;4923064;alwaysjudging;https://instagram.com/p/B2tG2gmJgx-/;2019-09-22 07:17:14;@mrstreetpeeper you know how to catch those half smiles 😏☺️;;mrstreetpeeper;;2851;14
2.13815300819081E+018;4923064;alwaysjudging;https://instagram.com/p/B2sPtUgpXT9/;2019-09-21 23:15:24;@missoni 💘🌹🧜🏼‍♀️🧜🏼‍♀️;;missoni;;4021;31
2.13815174651077E+018;4923064;alwaysjudging;https://instagram.com/p/B2sPa9ep9IT/;2019-09-21 23:12:53;We’ve been sleeping in until 12..... that’s over tomorrow.;;;;2212;10
2.13776140053876E+018;4923064;alwaysjudging;https://instagram.com/p/B2q2qrdp38x/;2019-09-21 10:17:21;@garconjon told me I look like a renaissance painting.  I’ll take it! 👸🏼🧜🏼‍♀️ before @marni;;garconjon,marni;;2954;41
2.1371039791976E+018;4923064;alwaysjudging;https://instagram.com/p/B2ohL8IJZMu/;2019-09-20 12:31:10;@marni doll 👸🏼;;marni;;2772;39
2.13701270933912E+018;4923064;alwaysjudging;https://instagram.com/p/B2oMbycp0V6/;2019-09-20 09:29:49;Carrying too many things that don’t fit in my bag, the chronicles 🧜🏼‍♀️;;;;3123;20
2.13666152033227E+018;4923064;alwaysjudging;https://instagram.com/p/B2m8lUMprAJ/;2019-09-19 21:52:05;Wanna do my hair & and makeup like this again but I lazy!;;;;1915;24
2.13666026160481E+018;4923064;alwaysjudging;https://instagram.com/p/B2m8S_6pebU/;2019-09-19 21:49:34;Also still my fav thing I’ve had on my body this fashion month! 💘;;;;1314;10
2.13665874543944E+018;4923064;alwaysjudging;https://instagram.com/p/B2m7874Jk6r/;2019-09-19 21:46:35;All my favs from @jw_anderson especially the crystal hip belts, 🍳 boob embellishments, & the boxy messenger bags with woven scarf straps 💘;;jw;;1500;14
2.13642699430583E+018;4923064;alwaysjudging;https://instagram.com/p/B2mHQg0J35a/;2019-09-19 14:06:07;The option that was too long on me.... the saga. @jw_anderson;;jw;;1572;12
2.13637127352233E+018;4923064;alwaysjudging;https://instagram.com/p/B2l6lqypbRn/;2019-09-24 18:16:48;If you took this let me know! *missed connections* @tessaleefox;;tessaleefox;;1340;9
2.13631329332615E+018;4923064;alwaysjudging;https://instagram.com/p/B2ltZ8hpmoh/;2019-09-19 10:20:12;🥬;;;;1690;9
2.13628875136297E+018;4923064;alwaysjudging;https://instagram.com/p/B2ln00CpwJH/;2019-09-19 09:31:27;At this point I’m almost positive I’ve been in Italy more than the United States this year ☝🏼;;;;3060;30
2.1359331466433E+018;4923064;alwaysjudging;https://instagram.com/p/B2kW-FVp_vI/;2019-09-18 21:44:55;Still reliving this moment 🧜🏼‍♀️💫;;;;1807;10
2.13586951639228E+018;4923064;alwaysjudging;https://instagram.com/p/B2kIgJDJbxy/;2019-09-18 19:38:31;First few hours in Italy are dreamy 💫 also traveling w @double3xposure is great Bc girl can take a pic!;;double3xposure;;4108;25
2.13586470978706E+018;4923064;alwaysjudging;https://instagram.com/p/B2kHaMjJoRu/;2019-09-18 19:29:00;Captivated by these classy @prada ladies- and grateful for the path that’s led me to this very seat to experience a Miuccia collection happening in real time 💘 I will be draping my head with leather shortly!!;;prada;;1042;5
2.13579917337599E+018;4923064;alwaysjudging;https://instagram.com/p/B2j4ghApgmf/;2019-09-18 17:18:45;Fashion week is more fun w ya friends.;;;;7722;79
2.13578738203814E+018;4923064;alwaysjudging;https://instagram.com/p/B2j107eJQ_u/;2019-09-18 16:55:18;@prada was beautiful & mostly responsible for my smile right now!;;prada;;3188;60
2.13547751224422E+018;4923064;alwaysjudging;https://instagram.com/p/B2ivXuvJtsE/;2019-09-18 06:39:39;🥰🥰💫 📸 @sashafro;;sashafro;;1372;7
2.13547666736026E+018;4923064;alwaysjudging;https://instagram.com/p/B2ivLb4JJ5O/;2019-09-18 06:37:59;@jw_anderson uniform 🕺🏽;;jw;;1729;9
2.13547546293252E+018;4923064;alwaysjudging;https://instagram.com/p/B2iu56Kp-co/;2019-09-18 06:35:35;🤠 🍳 📸 @sashafro;;sashafro;;2137;11
2.13547383196878E+018;4923064;alwaysjudging;https://instagram.com/p/B2iuiLNpDzp/;2019-09-18 06:32:20;🧜🏼‍♀️👸🏻 📸 @cris.fragkou;;cris;;925;3
2.13526832742217E+018;4923064;alwaysjudging;https://instagram.com/p/B2h_zsMJBM4/;2019-09-17 23:44:02;@charlotteknowleslondon 🧜🏼‍♀️;;charlotteknowleslondon;;5101;42
2.13502120311586E+018;4923064;alwaysjudging;https://instagram.com/p/B2hHnjvpeI4/;2019-09-17 15:33:03;Busy 📸 @cris.fragkou;;cris;;3429;34
2.13499066954736E+018;4923064;alwaysjudging;https://instagram.com/p/B2hArPJJN3W/;2019-09-17 14:33:11;Saucy cousins;;;;1799;7
2.13303256869061E+018;4923064;alwaysjudging;https://instagram.com/p/B2aDdHnJJu1/;2019-09-14 21:42:00;I have 4 of these skirts in my closet right now, which equals euphoric happiness! (Is this proper English? The jet lag is taking over the part of my brain that does everything);;;;4806;39
2.13302922503354E+018;4923064;alwaysjudging;https://instagram.com/p/B2aCsdlppx_/;2019-09-14 21:35:21;This post is for the person who told me I try too hard.  I assure this person for most of my days spent in la I barely leave my house or put pants on for that matter, but ya during fashion month I do try hard, because I take my job very seriously, fashion is very serious! I mean we’re 100% saving lives over here!!!!!!!!!!!!!!!!!;;;;6338;182
2.13302341723106E+018;4923064;alwaysjudging;https://instagram.com/p/B2aBX8ppbNT/;2019-09-14 21:23:48;Tiny bags that fit nothing are in rn. 📸 @shotbykvng;;shotbykvng;;2324;18
2.133022522544E+018;4923064;alwaysjudging;https://instagram.com/p/B2aBK7aJHmg/;2019-09-14 21:22:02;@rejinapyo for well.... @rejinapyo 🥬 📸 @claracornet;;rejinapyo,rejinapyo,claracornet;;3080;18
2.1330220875947E+018;4923064;alwaysjudging;https://instagram.com/p/B2aBEmVJNzK/;2019-09-14 21:21:10;Jet lag blues;;;;4505;29
2.14472240970156E+018;1791685298;dianamarksofficial;https://instagram.com/p/B3DlascFOI3/;2019-10-01 00:49:01;While I haven’t travelled internationally in months, I am slowly ticking off places in America that I wanted to see.  Took a spontaneous #roadtrip to the #thegrandcanyon this weekend. The grandness of this place is hard to explain. Standing there soaking it all in is overwhelming and exciting. This is one of those “larger than life” experiences. Now, where to next? #dianastravelstories;roadtrip,thegrandcanyon,dianastravelstories;;;2345;40
2.13971872771303E+018;1791685298;dianamarksofficial;https://instagram.com/p/B2xzticlgaT/;2019-09-24 03:06:11;First day of #Fall - what kind of fall will it be? 🤷‍♀️😈 #dianastravelstories #travel #roadtrip;fall,dianastravelstories,travel,roadtrip;;;3475;70
